season,team,player,archetype,archetype_score,league_median_score,score_gap,weight_share,projected_quality_shift,slope,p_value,replacement_delta_win_pct,discipline,key_stat,key_stat_actual,key_stat_median,key_stat_deficit
2013,Royal Challengers Bengaluru,R Vinay Kumar,Middle-Over Squeezer,-0.0935342348726238,0.6894711400364979,0.7830053749091218,0.3555555555555555,0.2784019110787988,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.2,6.3,1.0
2013,Chennai Super Kings,RA Jadeja,Death Specialist,-0.0280620379682492,0.5293786454010311,0.5574406833692803,0.2368421052631578,0.1320254250085137,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,8.9,8.0,0.9
2013,Delhi Capitals,S Kaul,Death Specialist,-0.4690254425749985,0.5293786454010311,0.9984040879760296,0.0759493670886076,0.0758281585804579,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.5,8.0,2.4
2014,Kolkata Knight Riders,AD Russell,Middle-Over Squeezer,-0.3885010264897039,0.5658227814097088,0.9543238078994128,0.0416666666666666,0.0397634919958088,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,7.1,1.9
2025,Sunrisers Hyderabad,Simarjeet Singh,Death Specialist,-1.5273831005670075,0.3098452465690087,1.837228347136016,0.0754716981132075,0.1386587431800767,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,17.0,10.4,6.6
2025,Delhi Capitals,T Natarajan,Middle-Over Squeezer,-0.1131863164938131,0.3044640765770434,0.4176503930708566,0.0588235294117647,0.0245676701806386,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.4,8.4,1.0
2025,Rajasthan Royals,TU Deshpande,Middle-Over Squeezer,-0.073091878759011,0.3044640765770434,0.3775559553360545,0.1785714285714285,0.0674207063100097,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.3,8.4,0.9
2025,Kolkata Knight Riders,VG Arora,Death Specialist,-0.151936944994671,0.3098452465690087,0.4617821915636797,0.1263157894736842,0.0583303820922542,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,10.4,0.6
2025,Punjab Kings,Vijaykumar Vyshak,Middle-Over Squeezer,-0.0590588255518303,0.3044640765770434,0.3635229021288738,0.0847457627118644,0.0308070256041418,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.3,8.4,0.9
2025,Lucknow Super Giants,W O'Rourke,Death Specialist,-0.585148332576509,0.3098452465690087,0.8949935791455177,0.0545454545454545,0.0488178315897555,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.9,10.4,2.5
2023,Royal Challengers Bengaluru,Shahbaz Ahmed,Middle-Over Squeezer,-0.149024831416339,0.5127352851152845,0.6617601165316236,0.3076923076923077,0.2036184973943457,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.8,7.5,1.2
2025,Sunrisers Hyderabad,Mohammed Shami,Middle-Over Squeezer,-1.1957361353334732,0.3044640765770434,1.500200211910517,0.1836734693877551,0.27554697769785,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,12.0,8.4,3.6
2025,Delhi Capitals,PVD Chameera,Death Specialist,-0.2385792225110387,0.3098452465690087,0.5484244690800475,0.081081081081081,0.0444668488443281,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.3,10.4,1.0
2017,Punjab Kings,T Natarajan,Death Specialist,-0.0572167594927641,0.5018143908906135,0.5590311503833777,0.0666666666666666,0.0372687433588918,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.6,8.5,1.1
2025,Royal Challengers Bengaluru,R Shepherd,Death Specialist,-0.390203208164682,0.3098452465690087,0.7000484547336907,0.106060606060606,0.0742475633808459,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.0,10.4,1.6
2025,Mumbai Indians,RJ Gleeson,Death Specialist,-0.2385792225110387,0.3098452465690087,0.5484244690800475,0.0344827586206896,0.0189111885889671,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.3,10.4,1.0
2025,Lucknow Super Giants,Ravi Bishnoi,Death Specialist,-0.4470622027847983,0.3098452465690087,0.756907449353807,0.2,0.1513814898707614,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.2,10.4,1.9
2025,Kolkata Knight Riders,SH Johnson,Death Specialist,-0.6826208947824227,0.3098452465690087,0.9924661413514314,0.0421052631578947,0.0417880480569023,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.3,10.4,2.9
2025,Lucknow Super Giants,SN Thakur,Middle-Over Squeezer,-0.2936112863004233,0.3044640765770434,0.5980753628774668,0.238095238095238,0.1423988959232063,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.9,8.4,1.4
2025,Punjab Kings,Azmatullah Omarzai,Middle-Over Squeezer,-0.0858491998564477,0.3044640765770434,0.3903132764334912,0.135593220338983,0.0529238340926767,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.4,8.4,0.9
2025,Royal Challengers Bengaluru,B Kumar,Death Specialist,-0.1754025618220205,0.3098452465690087,0.4852478083910292,0.2121212121212121,0.1029313532950668,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.1,10.4,0.7
2025,Mumbai Indians,DL Chahar,Middle-Over Squeezer,-0.1011579851733725,0.3044640765770434,0.405622061750416,0.2121212121212121,0.0860410434016033,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.4,8.4,1.0
2025,Rajasthan Royals,Fazalhaq Farooqi,Death Specialist,-1.603195093393829,0.3098452465690087,1.9130403399628375,0.1219512195121951,0.2332976024344924,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,17.3,10.4,7.0
2025,Rajasthan Royals,JC Archer,Middle-Over Squeezer,-0.0029266127231066,0.3044640765770434,0.3073906893001501,0.2142857142857142,0.0658694334214607,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.2,8.4,0.7
2025,Mumbai Indians,PVSN Raju,Death Specialist,-0.8450751651256122,0.3098452465690087,1.1549204116946208,0.0689655172413793,0.0796496835651462,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,14.0,10.4,3.6
2022,Mumbai Indians,DR Sams,Middle-Over Squeezer,-0.3510513961755299,0.5153877963913158,0.8664391925668458,0.5238095238095238,0.4538491008683478,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.6,7.3,1.4
2022,Sunrisers Hyderabad,Fazalhaq Farooqi,Middle-Over Squeezer,-0.1057342753885316,0.5153877963913158,0.6211220717798475,0.0681818181818181,0.0423492321668077,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.2,7.3,1.0
2022,Lucknow Super Giants,JO Holder,Death Specialist,-0.0195922961406603,0.5165371201734482,0.5361294163141086,0.2105263157894736,0.1128693508029702,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.5,9.2,1.3
2022,Rajasthan Royals,KR Sen,Middle-Over Squeezer,0.0503766196577401,0.5153877963913158,0.4650111767335756,0.1707317073170731,0.0793921521252446,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,7.3,0.7
2021,Royal Challengers Bengaluru,PWH de Silva,Death Specialist,-0.5594931685372125,0.6740593016433765,1.2335524701805891,0.0454545454545454,0.0560705668263904,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,7.8,3.2
2021,Mumbai Indians,RD Chahar,Middle-Over Squeezer,0.1661060486208729,0.444376315395507,0.2782702667746341,0.2972972972972973,0.0827289982302966,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.3,6.9,0.5
2021,Punjab Kings,RP Meredith,Middle-Over Squeezer,-0.4945492105923733,0.444376315395507,0.9389255259878804,0.25,0.2347313814969701,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.6,6.9,1.7
2021,Chennai Super Kings,SM Curran,Death Specialist,-0.9045606839367434,0.6740593016433765,1.57861998558012,0.09,0.1420757987022108,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.5,7.8,4.7
2021,Chennai Super Kings,SN Thakur,Death Specialist,-0.2263879936715325,0.6740593016433765,0.900447295314909,0.16,0.1440715672503854,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.6,7.8,1.8
2025,Rajasthan Royals,Sandeep Sharma,Middle-Over Squeezer,-0.2485050438487706,0.3044640765770434,0.552969120425814,0.1785714285714285,0.0987444857903239,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.8,8.4,1.3
2021,Sunrisers Hyderabad,V Shankar,Death Specialist,-0.1760848180932896,0.6740593016433765,0.850144119736666,0.1395348837209302,0.1186247608934882,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.3,7.8,1.6
2022,Lucknow Super Giants,AJ Tye,Death Specialist,-0.3294228078649603,0.5165371201734482,0.8459599280384085,0.0526315789473684,0.0445242067388636,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.8,9.2,2.6
2021,Chennai Super Kings,KM Asif,Middle-Over Squeezer,-0.1916700086607991,0.444376315395507,0.6360463240563062,0.027027027027027,0.0171904411907109,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,6.9,1.1
2021,Rajasthan Royals,Kartik Tyagi,Death Specialist,-0.0994031480045048,0.6740593016433765,0.7734624496478814,0.0481927710843373,0.0372752987782111,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.0,7.8,1.2
2021,Chennai Super Kings,L Ngidi,Death Specialist,-0.5594931685372125,0.6740593016433765,1.2335524701805891,0.03,0.0370065741054176,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,7.8,3.2
2021,Punjab Kings,M Ashwin,Middle-Over Squeezer,-0.2505631868141606,0.444376315395507,0.6949395022096676,0.15,0.1042409253314501,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.1,6.9,1.3
2021,Kolkata Knight Riders,M Prasidh Krishna,Middle-Over Squeezer,-0.2623418224448329,0.444376315395507,0.70671813784034,0.1851851851851851,0.1308737292296926,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.1,6.9,1.3
2021,Punjab Kings,Mohammed Shami,Death Specialist,-0.2098247529323544,0.6740593016433765,0.8838840545757308,0.1166666666666666,0.1031198063671686,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.5,7.8,1.7
2021,Punjab Kings,NT Ellis,Middle-Over Squeezer,0.0733492930293283,0.444376315395507,0.3710270223661787,0.15,0.0556540533549268,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.5,6.9,0.6
2021,Kolkata Knight Riders,PJ Cummins,Death Specialist,-0.1140868720640595,0.6740593016433765,0.788146173707436,0.1627906976744186,0.128302865487257,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.1,7.8,1.3
2021,Sunrisers Hyderabad,Sandeep Sharma,Middle-Over Squeezer,-1.075067680961224,0.444376315395507,1.5194439963567312,0.175,0.2659026993624279,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.7,6.9,2.8
2024,Mumbai Indians,R Shepherd,Death Specialist,-1.2043134963785127,0.4235862195049887,1.6278997158835016,0.073170731707317,0.1191146133573293,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,17.0,9.4,7.6
2024,Royal Challengers Bengaluru,RJW Topley,Death Specialist,-0.5823100228469063,0.4235862195049887,1.005896242351895,0.0625,0.0628685151469934,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.8,9.4,4.4
2024,Punjab Kings,HV Patel,Middle-Over Squeezer,0.0901301124210786,0.5605548266222354,0.4704247142011568,0.2641509433962264,0.1242631320531357,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,8.2,0.7
2024,Delhi Capitals,I Sharma,Death Specialist,-0.1838390476157207,0.4235862195049887,0.6074252671207094,0.1836734693877551,0.1115679062058446,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.8,9.4,2.3
2024,Sunrisers Hyderabad,JD Unadkat,Middle-Over Squeezer,-0.0905557437152747,0.5605548266222354,0.6511105703375102,0.171875,0.1119096292767595,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.3,8.2,1.1
2024,Mumbai Indians,KT Maphaka,Death Specialist,-1.3986895818571397,0.4235862195049887,1.8222758013621283,0.024390243902439,0.0444457512527348,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,18.0,9.4,8.6
2024,Royal Challengers Bengaluru,KV Sharma,Middle-Over Squeezer,-0.5347166275287186,0.5605548266222354,1.095271454150954,0.1451612903225806,0.1589910175380417,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,10.2,8.2,2.0
2024,Gujarat Titans,Kartik Tyagi,Middle-Over Squeezer,-0.9212830231114082,0.5605548266222354,1.4818378497336435,0.0277777777777777,0.0411621624926012,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,11.0,8.2,2.8
2024,Mumbai Indians,L Wood,Middle-Over Squeezer,-1.1682559980670155,0.5605548266222354,1.7288108246892508,0.0909090909090909,0.1571646204262955,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,11.5,8.2,3.3
2008,Chennai Super Kings,A Mukund,Death Specialist,-1.6920823137915495,0.2723537311776596,1.964436044969209,0.0147058823529411,0.0288887653671942,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,0.0,195.0,195.0
2024,Delhi Capitals,A Nortje,Middle-Over Squeezer,-0.0745185375493265,0.5605548266222354,0.6350733641715619,0.1304347826086956,0.0828356561962906,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.3,8.2,1.1
2024,Royal Challengers Bengaluru,AS Joseph,Death Specialist,-0.391468048013345,0.4235862195049887,0.8150542675183339,0.046875,0.0382056687899219,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.8,9.4,3.4
2024,Royal Challengers Bengaluru,Akash Deep,Death Specialist,-2.176193923771648,0.4235862195049887,2.5997801432766363,0.015625,0.0406215647386974,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,22.0,9.4,12.6
2024,Mumbai Indians,Akash Madhwal,Middle-Over Squeezer,-0.2862096589398463,0.5605548266222354,0.8467644855620817,0.2272727272727272,0.1924464739913822,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.7,8.2,1.5
2024,Punjab Kings,Arshdeep Singh,Death Specialist,-0.2562342223092911,0.4235862195049887,0.6798204418142799,0.2692307692307692,0.1830285804884599,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.1,9.4,2.7
2025,Gujarat Titans,K Rabada,Death Specialist,-0.1627672296842169,0.3098452465690087,0.4726124762532256,0.0606060606060606,0.0286431803789833,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,10.4,0.6
2025,Punjab Kings,KA Jamieson,Middle-Over Squeezer,-0.0380092457410588,0.3044640765770434,0.3424733223181023,0.0677966101694915,0.023218530326651,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.2,8.4,0.8
2025,Rajasthan Royals,KT Maphaka,Middle-Over Squeezer,-0.7747445391180499,0.3044640765770434,1.0792086156950933,0.0357142857142857,0.0385431648462533,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,11.0,8.4,2.6
2024,Punjab Kings,SM Curran,Middle-Over Squeezer,-0.1803640982445863,0.5605548266222354,0.7409189248668218,0.2452830188679245,0.181734830627711,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.5,8.2,1.3
2024,Chennai Super Kings,Simarjeet Singh,Middle-Over Squeezer,-0.0568776107667827,0.5605548266222354,0.6174324373890182,0.056338028169014,0.0347849260500855,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.2,8.2,1.0
2024,Sunrisers Hyderabad,M Jansen,Death Specialist,-0.8155613254212586,0.4235862195049887,1.2391475449262472,0.125,0.1548934431157809,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.0,9.4,5.6
2009,Chennai Super Kings,JDP Oram,Death Specialist,-0.1630204395519665,0.2428018554473865,0.405822294999353,0.1212121212121212,0.0491905812120427,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,113.3,148.9,35.6
2009,Royal Challengers Bengaluru,KV Sharma,Death Specialist,-1.3812713053192651,0.2428018554473865,1.6240731607666516,0.0158730158730158,0.0257789390597881,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,33.3,148.9,115.6
2008,Kolkata Knight Riders,Mohammad Hafeez,Death Specialist,-0.3132566745219255,0.2723537311776596,0.5856104056995852,0.0930232558139534,0.0544753865767056,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,111.1,195.0,83.9
2008,Punjab Kings,RR Sarwan,Anchor,0.2849670054462546,1.2946230593668573,1.0096560539206028,0.1538461538461538,0.1553317006031696,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,97.3,125.8,28.5
2008,Chennai Super Kings,S Anirudha,Death Specialist,-1.6920823137915495,0.2723537311776596,1.964436044969209,0.0147058823529411,0.0288887653671942,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,0.0,195.0,195.0
2025,Sunrisers Hyderabad,Zeeshan Ansari,Middle-Over Squeezer,-0.1151910383805532,0.3044640765770434,0.4196551149575967,0.2040816326530612,0.0856439010117544,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.4,8.4,1.0
2008,Punjab Kings,S Sohal,Death Specialist,-1.0716107761202187,0.2723537311776596,1.3439645072978783,0.0303030303030303,0.0407261971908448,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,50.0,195.0,145.0
2008,Royal Challengers Bengaluru,SP Goswami,Anchor,0.4955474994268631,1.2946230593668573,0.7990755599399941,0.0857142857142857,0.0684921908519995,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,96.5,125.8,29.3
2008,Mumbai Indians,SS Tiwary,Death Specialist,-0.5752335459831541,0.2723537311776596,0.8475872771608137,0.032258064516129,0.0273415250697036,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,90.0,195.0,105.0
2024,Lucknow Super Giants,Mohsin Khan,Middle-Over Squeezer,-0.3655938294612918,0.5605548266222354,0.9261486560835273,0.1818181818181818,0.1683906647424595,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.9,8.2,1.7
2008,Deccan Chargers,H Das,Death Specialist,-1.195705083654485,0.2723537311776596,1.4680588148321445,0.027027027027027,0.0396772652657336,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,40.0,195.0,155.0
2008,Rajasthan Royals,M Kaif,Anchor,0.5607516739396518,1.2946230593668573,0.7338713854272055,0.56,0.4109679758392351,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,102.9,125.8,22.9
2008,Rajasthan Royals,M Rawat,Death Specialist,-0.5890218023758504,0.2723537311776596,0.86137553355351,0.1590909090909091,0.1370370167016947,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,88.9,195.0,106.2
2008,Mumbai Indians,MK Pandey,Death Specialist,-1.0716107761202187,0.2723537311776596,1.3439645072978783,0.032258064516129,0.0433536937838025,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,50.0,195.0,145.0
2008,Chennai Super Kings,ML Hayden,Anchor,0.8730047980158065,1.2946230593668573,0.4216182613510507,0.1142857142857142,0.0481849441544057,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,144.3,125.8,-18.5
2024,Sunrisers Hyderabad,M Markande,Middle-Over Squeezer,-0.7393029363020135,0.5605548266222354,1.299857762924249,0.109375,0.1421719428198397,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,10.6,8.2,2.4
2024,Kolkata Knight Riders,MA Starc,Middle-Over Squeezer,0.0666088767110208,0.5605548266222354,0.4939459499112145,0.2321428571428571,0.1146660240865319,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,8.2,0.8
2008,Royal Challengers Bengaluru,MV Boucher,Anchor,0.5234413296556812,1.2946230593668573,0.771181729711176,0.2857142857142857,0.220337637060336,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,127.1,125.8,-1.3
2024,Delhi Capitals,MR Marsh,Death Specialist,-1.4958776245964531,0.4235862195049887,1.919463844101442,0.0816326530612244,0.1566909260490973,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,18.5,9.4,9.1
2024,Royal Challengers Bengaluru,Mayank Dagar,Middle-Over Squeezer,0.0666088767110208,0.5605548266222354,0.4939459499112145,0.0806451612903225,0.0398343507992914,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,8.2,0.8
