match_id,season,innings,over,ball,batting_team,bowling_team,batter,bowler,phase,wp_before,wp_after,leverage_index,dls_flag
392235,2009,1,13,2,Mumbai Indians,Delhi Capitals,SR Tendulkar,R Bhatia,Middle,0.7306715903006152,0.7312114049143164,0.0005398146137011,False
392236,2009,1,14,2,Royal Challengers Bengaluru,Deccan Chargers,R Dravid,PP Ojha,Middle,0.8383495961797777,0.7590188959374047,0.0793307002423729,False
392236,2009,1,18,6,Royal Challengers Bengaluru,Deccan Chargers,MK Pandey,RJ Harris,Death,0.8214154529822382,0.8250753804467513,0.0036599274645131,False
392236,2009,2,15,1,Deccan Chargers,Royal Challengers Bengaluru,A Symonds,RE van der Merwe,Death,0.6403296272585183,0.4937341164925808,0.1465955107659374,False
392239,2009,2,11,6,Royal Challengers Bengaluru,Deccan Chargers,V Kohli,Harmeet Singh,Middle,0.4649363637999104,0.4543430335299425,0.0105933302699678,False
392239,2009,2,12,3,Royal Challengers Bengaluru,Deccan Chargers,LRPL Taylor,PP Ojha,Middle,0.4611625983610803,0.508828271187737,0.0476656728266566,False
419106,2010,2,3,2,Deccan Chargers,Kolkata Knight Riders,VVS Laxman,I Sharma,Powerplay,0.799487263715672,0.8092144037718872,0.0097271400562152,False
419106,2010,2,11,4,Deccan Chargers,Kolkata Knight Riders,A Symonds,BJ Hodge,Middle,0.824445188986719,0.8262698112673066,0.0018246222805875,False
419107,2010,1,10,1,Mumbai Indians,Rajasthan Royals,AT Rayudu,AD Mascarenhas,Middle,0.7093560363631221,0.7174022511657663,0.0080462148026442,False
419107,2010,2,7,5,Rajasthan Royals,Mumbai Indians,YK Pathan,AG Murtaza,Middle,0.1876642882726948,0.1948949394475562,0.0072306511748614,False
419107,2010,2,13,2,Rajasthan Royals,Mumbai Indians,P Dogra,SL Malinga,Middle,0.469005838946614,0.4465548194607346,0.0224510194858793,False
419108,2010,1,11,6,Punjab Kings,Delhi Capitals,IK Pathan,A Mishra,Middle,0.5097132307108657,0.5154747813633587,0.0057615506524929,False
419109,2010,2,8,4,Kolkata Knight Riders,Royal Challengers Bengaluru,BJ Hodge,RE van der Merwe,Middle,0.9164354243426946,0.9293435685906892,0.0129081442479944,False
419110,2010,1,6,1,Deccan Chargers,Chennai Super Kings,HH Gibbs,L Balaji,Middle,0.6202044869562353,0.6128958684518057,0.0073086185044296,False
419110,2010,1,9,5,Deccan Chargers,Chennai Super Kings,HH Gibbs,JM Kemp,Middle,0.6698531225842654,0.6922282827107225,0.022375160126457,False
419112,2010,1,4,3,Punjab Kings,Royal Challengers Bengaluru,RS Bopara,DW Steyn,Powerplay,0.6233235924551181,0.635211274513441,0.0118876820583228,False
419114,2010,1,12,6,Mumbai Indians,Delhi Capitals,SS Tiwary,A Mishra,Middle,0.8222121458247406,0.8243186079826628,0.0021064621579222,True
419117,2010,2,15,5,Punjab Kings,Deccan Chargers,PP Chawla,A Symonds,Death,0.0616712100396187,0.0523759225353749,0.0092952875042437,False
419118,2010,2,16,5,Kolkata Knight Riders,Rajasthan Royals,OA Shah,MM Patel,Death,0.1794845019751897,0.1447048285389569,0.0347796734362327,False
419119,2010,1,9,3,Mumbai Indians,Royal Challengers Bengaluru,SS Tiwary,A Kumble,Middle,0.6476845610646542,0.5247148342136958,0.1229697268509584,False
419119,2010,2,3,6,Royal Challengers Bengaluru,Mumbai Indians,JH Kallis,SL Malinga,Powerplay,0.6120931020059985,0.6627759014668133,0.0506827994608147,False
419119,2010,2,12,6,Royal Challengers Bengaluru,Mumbai Indians,JH Kallis,DJ Bravo,Middle,0.930717761957532,0.932113252099047,0.0013954901415149,False
419120,2010,1,10,1,Deccan Chargers,Delhi Capitals,RG Sharma,MC Henriques,Middle,0.5613801581330234,0.5667084518905712,0.0053282937575477,False
419120,2010,1,10,3,Deccan Chargers,Delhi Capitals,RG Sharma,MC Henriques,Middle,0.5720737225242131,0.5711599543946047,0.0009137681296084,False
419120,2010,2,3,2,Delhi Capitals,Deccan Chargers,DA Warner,PP Ojha,Powerplay,0.7534585408580352,0.7375767832524294,0.0158817576056058,False
419123,2010,1,4,6,Royal Challengers Bengaluru,Chennai Super Kings,R Dravid,L Balaji,Powerplay,0.4865277228968426,0.4986274638974861,0.0120997410006434,False
419123,2010,1,14,3,Royal Challengers Bengaluru,Chennai Super Kings,V Kohli,R Ashwin,Middle,0.6948988899872063,0.7003190369773601,0.0054201469901538,False
419123,2010,2,18,3,Chennai Super Kings,Royal Challengers Bengaluru,JA Morkel,P Kumar,Death,0.0007499128264395,0.0003262802764199,0.0004236325500196,False
419124,2010,2,1,7,Punjab Kings,Rajasthan Royals,RS Bopara,SW Tait,Powerplay,0.4541323389676373,0.454786907513518,0.0006545685458807,False
419126,2010,2,3,2,Rajasthan Royals,Deccan Chargers,MJ Lumb,RP Singh,Powerplay,0.6559367706962622,0.7060077219315001,0.0500709512352378,False
419128,2010,1,17,5,Delhi Capitals,Royal Challengers Bengaluru,KM Jadhav,DW Steyn,Death,0.7895194198531035,0.7922335931480311,0.0027141732949276,False
419128,2010,2,16,3,Royal Challengers Bengaluru,Delhi Capitals,V Kohli,DP Nannes,Death,0.148251822975909,0.1371772647144181,0.0110745582614909,False
419129,2010,1,16,1,Rajasthan Royals,Chennai Super Kings,AC Voges,SB Jakati,Death,0.8195994440241039,0.8228921290400125,0.0032926850159086,False
419129,2010,2,18,1,Chennai Super Kings,Rajasthan Royals,S Badrinath,SW Tait,Death,0.4560323431454152,0.2629457294202356,0.1930866137251796,False
419129,2010,2,19,2,Chennai Super Kings,Rajasthan Royals,KB Arun Karthik,SK Trivedi,Death,0.0079373895351264,0.0018328318013811,0.0061045577337453,False
419131,2010,1,17,2,Delhi Capitals,Kolkata Knight Riders,DA Warner,M Kartik,Death,0.8486145184098537,0.8515248229577685,0.0029103045479148,False
419131,2010,2,11,2,Kolkata Knight Riders,Delhi Capitals,DJ Hussey,UT Yadav,Middle,0.1471250298357378,0.13911833637137,0.0080066934643678,False
419132,2010,1,9,2,Punjab Kings,Mumbai Indians,SE Marsh,SL Malinga,Middle,0.6815685985288774,0.691730152668066,0.0101615541391886,False
419132,2010,2,0,4,Mumbai Indians,Punjab Kings,S Dhawan,B Lee,Powerplay,0.5504762348677068,0.6370539674898258,0.0865777326221189,False
419132,2010,2,4,6,Mumbai Indians,Punjab Kings,S Dhawan,VS Malik,Powerplay,0.639185392288054,0.6832295833749796,0.0440441910869255,False
419132,2010,2,14,2,Mumbai Indians,Punjab Kings,SS Tiwary,PP Chawla,Middle,0.5907357336108723,0.5882090575977682,0.002526676013104,False
419133,2010,2,14,6,Chennai Super Kings,Royal Challengers Bengaluru,MS Dhoni,A Kumble,Middle,0.8601049803946679,0.8857909231439428,0.0256859427492749,False
419134,2010,1,17,1,Delhi Capitals,Rajasthan Royals,AB McDonald,SW Tait,Death,0.6818257910541017,0.6866063766475399,0.0047805855934381,False
419135,2010,1,4,1,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Harmeet Singh,Powerplay,0.530166805477781,0.5210573253298646,0.0091094801479163,False
419135,2010,1,12,3,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,Middle,0.6169938268442301,0.6228978454360943,0.0059040185918641,False
419137,2010,2,3,6,Rajasthan Royals,Chennai Super Kings,NV Ojha,DE Bollinger,Powerplay,0.3898478458931732,0.3694421602647592,0.0204056856284139,False
419137,2010,2,10,3,Rajasthan Royals,Chennai Super Kings,NV Ojha,SB Jakati,Middle,0.4596202592083248,0.5193728975893267,0.0597526383810018,False
419137,2010,2,12,3,Rajasthan Royals,Chennai Super Kings,NV Ojha,SB Jakati,Middle,0.5142937871545188,0.5763042575231024,0.0620104703685836,False
419138,2010,1,0,1,Mumbai Indians,Deccan Chargers,S Dhawan,RG Sharma,Powerplay,0.5317296272654695,0.5716197143286262,0.0398900870631567,False
419138,2010,1,2,5,Mumbai Indians,Deccan Chargers,SR Tendulkar,A Symonds,Powerplay,0.6618125592861711,0.6618529979570126,4.043867084146946e-05,False
419138,2010,1,5,6,Mumbai Indians,Deccan Chargers,SR Tendulkar,A Symonds,Powerplay,0.7830493104978735,0.7918104664266294,0.0087611559287559,False
419138,2010,2,5,5,Deccan Chargers,Mumbai Indians,AC Gilchrist,DJ Bravo,Powerplay,0.4853107980070779,0.3648240938798553,0.1204867041272225,False
419139,2010,1,19,1,Kolkata Knight Riders,Punjab Kings,AD Mathews,SJ Srivastava,Death,0.922202687022395,0.9232981961309454,0.0010955091085503,False
419139,2010,1,19,3,Kolkata Knight Riders,Punjab Kings,AD Mathews,SJ Srivastava,Death,0.924379543710244,0.92575499146131,0.0013754477510657,False
419139,2010,2,15,6,Punjab Kings,Kolkata Knight Riders,Yuvraj Singh,AB Agarkar,Death,0.9371175887690054,0.9367485756784188,0.0003690130905865,False
419140,2010,1,13,6,Delhi Capitals,Royal Challengers Bengaluru,PD Collingwood,A Mithun,Middle,0.666317657626718,0.6708314092037715,0.0045137515770534,False
419140,2010,1,16,5,Delhi Capitals,Royal Challengers Bengaluru,PD Collingwood,A Kumble,Death,0.6450366186829647,0.6694961389454359,0.0244595202624712,False
419140,2010,2,19,1,Royal Challengers Bengaluru,Delhi Capitals,R Dravid,A Mishra,Death,4.144652135815801e-05,7.415260943748676e-06,3.4031260414409336e-05,False
419141,2010,2,11,1,Deccan Chargers,Rajasthan Royals,Anirudh Singh,SK Warne,Middle,0.6878210011068407,0.6904773385510639,0.0026563374442231,False
419141,2010,2,17,3,Deccan Chargers,Rajasthan Royals,RG Sharma,SK Warne,Death,0.5248994988933514,0.5200698980710721,0.0048296008222793,False
419142,2010,2,4,1,Mumbai Indians,Chennai Super Kings,SR Tendulkar,DE Bollinger,Powerplay,0.665774923520977,0.6524326957562531,0.0133422277647239,False
419143,2010,1,17,6,Punjab Kings,Rajasthan Royals,PP Chawla,SK Trivedi,Death,0.6598240737072655,0.6653014998878813,0.0054774261806158,False
419144,2010,2,3,5,Delhi Capitals,Kolkata Knight Riders,V Sehwag,AB Agarkar,Powerplay,0.3386976115780487,0.3257512236433633,0.0129463879346853,False
419144,2010,2,7,4,Delhi Capitals,Kolkata Knight Riders,G Gambhir,BAW Mendis,Middle,0.6484543082143839,0.6613907590950316,0.0129364508806477,False
419145,2010,1,3,2,Royal Challengers Bengaluru,Deccan Chargers,R Dravid,RP Singh,Powerplay,0.4360524476117241,0.4561520146532675,0.0200995670415433,False
419145,2010,1,4,5,Royal Challengers Bengaluru,Deccan Chargers,JH Kallis,MR Marsh,Powerplay,0.530135443246196,0.5707671592028266,0.0406317159566306,False
419145,2010,2,5,5,Deccan Chargers,Royal Challengers Bengaluru,TL Suman,JH Kallis,Powerplay,0.3478378091607476,0.3501907536612363,0.0023529445004886,False
419146,2010,1,19,4,Mumbai Indians,Punjab Kings,JP Duminy,L Ablish,Death,0.4835677963495395,0.4873174655170061,0.0037496691674666,False
419147,2010,1,0,2,Chennai Super Kings,Deccan Chargers,ML Hayden,RJ Harris,Powerplay,0.5252486235993766,0.4861768318550261,0.0390717917443505,False
419150,2010,1,4,6,Mumbai Indians,Rajasthan Royals,JP Duminy,YK Pathan,Powerplay,0.3846958920037821,0.3764323994912895,0.0082634925124925,False
419150,2010,1,9,2,Mumbai Indians,Rajasthan Royals,SR Tendulkar,SK Warne,Middle,0.5138104662939813,0.5192365299462324,0.005426063652251,False
419151,2010,1,10,4,Deccan Chargers,Royal Challengers Bengaluru,MD Mishra,KP Appanna,Middle,0.5392904880456175,0.5390031889024989,0.0002872991431186,False
419151,2010,1,15,1,Deccan Chargers,Royal Challengers Bengaluru,A Symonds,KP Appanna,Death,0.6310801973738634,0.6368549744217524,0.0057747770478889,False
419151,2010,2,2,5,Royal Challengers Bengaluru,Deccan Chargers,JH Kallis,RJ Harris,Powerplay,0.4394264026280925,0.4246041230364017,0.0148222795916908,False
419152,2010,1,19,6,Mumbai Indians,Delhi Capitals,KA Pollard,AB McDonald,Death,0.8623090672838165,0.8733090852247897,0.0110000179409731,False
419153,2010,1,1,4,Kolkata Knight Riders,Chennai Super Kings,SC Ganguly,DE Bollinger,Powerplay,0.4748166016651146,0.4576898078417674,0.0171267938233472,False
419153,2010,1,17,6,Kolkata Knight Riders,Chennai Super Kings,AD Mathews,M Muralitharan,Death,0.4573507019267868,0.4639867461305175,0.0066360442037306,False
419153,2010,2,5,5,Chennai Super Kings,Kolkata Knight Riders,M Vijay,AB Agarkar,Powerplay,0.8981013220336694,0.8985385893465269,0.0004372673128574,False
419154,2010,1,3,4,Rajasthan Royals,Royal Challengers Bengaluru,SR Watson,Pankaj Singh,Powerplay,0.2276165030285877,0.2215043314730264,0.0061121715555613,False
419154,2010,1,7,3,Rajasthan Royals,Royal Challengers Bengaluru,SR Watson,A Kumble,Middle,0.284430696352845,0.3126667828706386,0.0282360865177935,False
419154,2010,2,14,6,Royal Challengers Bengaluru,Rajasthan Royals,R Dravid,SK Warne,Middle,0.9033465951424438,0.9027252190566144,0.0006213760858292,False
419155,2010,2,3,4,Delhi Capitals,Chennai Super Kings,G Gambhir,DE Bollinger,Powerplay,0.2694799552660031,0.2629987249287083,0.0064812303372948,False
419156,2010,1,0,3,Punjab Kings,Deccan Chargers,DPMD Jayawardene,RJ Harris,Powerplay,0.4517439814853772,0.4216516829589246,0.0300922985264526,False
419156,2010,1,11,2,Punjab Kings,Deccan Chargers,KC Sangakkara,R Sharma,Middle,0.8150286219507733,0.7266084931313924,0.0884201288193808,False
419156,2010,2,12,6,Deccan Chargers,Punjab Kings,RG Sharma,SJ Srivastava,Middle,0.8660115079664312,0.8595906710404766,0.0064208369259546,False
419157,2010,2,8,4,Royal Challengers Bengaluru,Mumbai Indians,KP Pietersen,Harbhajan Singh,Middle,0.2890673486795088,0.3229101520148005,0.0338428033352917,False
419158,2010,1,3,1,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,AB Dinda,Powerplay,0.4919411486565991,0.5458085080418749,0.0538673593852757,False
419158,2010,1,15,2,Rajasthan Royals,Kolkata Knight Riders,AS Raut,JD Unadkat,Death,0.4629470610282449,0.4696575570367896,0.0067104960085447,False
419158,2010,1,17,3,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,M Kartik,Death,0.4260866157034155,0.4328286806828876,0.0067420649794721,False
419158,2010,2,6,1,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,Middle,0.5759694095437551,0.5674518815772224,0.0085175279665327,False
419158,2010,2,13,2,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Warne,Middle,0.9134671744347458,0.9112330586856376,0.0022341157491082,False
419159,2010,1,14,7,Punjab Kings,Chennai Super Kings,SE Marsh,JA Morkel,Middle,0.8020151719987789,0.8053338268001932,0.0033186548014142,False
419159,2010,1,16,4,Punjab Kings,Chennai Super Kings,IK Pathan,DE Bollinger,Death,0.8413812992489497,0.8420129980450229,0.0006316987960732,False
419159,2010,2,9,4,Chennai Super Kings,Punjab Kings,SK Raina,J Theron,Middle,0.6600345276347074,0.5257943798441966,0.1342401477905107,False
419160,2010,1,4,5,Deccan Chargers,Delhi Capitals,MD Mishra,UT Yadav,Powerplay,0.4218320160794501,0.4148143406329451,0.0070176754465049,False
419160,2010,1,8,6,Deccan Chargers,Delhi Capitals,MD Mishra,UT Yadav,Middle,0.4956832351900143,0.3709063321044232,0.1247769030855911,False
419160,2010,1,12,5,Deccan Chargers,Delhi Capitals,A Symonds,PD Collingwood,Middle,0.6190993385014261,0.6238203244541844,0.0047209859527583,False
419160,2010,2,13,5,Delhi Capitals,Deccan Chargers,A Mishra,R Sharma,Middle,0.1254290259757418,0.1246894928944159,0.0007395330813258,False
419162,2010,2,2,3,Royal Challengers Bengaluru,Mumbai Indians,R Dravid,SL Malinga,Powerplay,0.6594152389299749,0.6553283226594527,0.0040869162705221,False
419162,2010,2,12,6,Royal Challengers Bengaluru,Mumbai Indians,LRPL Taylor,Harbhajan Singh,Middle,0.2825326263466792,0.2799855903566393,0.0025470359900398,False
419165,2010,1,19,1,Chennai Super Kings,Mumbai Indians,SK Raina,SL Malinga,Death,0.816499288195351,0.8177826305354264,0.0012833423400754,False
501199,2011,1,19,3,Deccan Chargers,Rajasthan Royals,DW Steyn,A Singh,Death,0.458507324361919,0.3412591034774528,0.1172482208844661,False
501199,2011,2,6,3,Rajasthan Royals,Deccan Chargers,J Botha,I Sharma,Middle,0.5772225732720451,0.5831702839831281,0.005947710711083,False
501199,2011,2,7,6,Rajasthan Royals,Deccan Chargers,J Botha,PP Ojha,Middle,0.628493565347848,0.6338437959740543,0.0053502306262063,False
501200,2011,2,8,4,Royal Challengers Bengaluru,Kochi Tuskers Kerala,MA Agarwal,S Sreesanth,Middle,0.6636683589035905,0.6660620867690383,0.0023937278654477,False
501202,2011,1,15,2,Punjab Kings,Pune Warriors,PP Chawla,M Manhas,Death,0.2593712155068706,0.2657451041568172,0.0063738886499465,True
501202,2011,2,8,3,Pune Warriors,Punjab Kings,JD Ryder,R McLaren,Middle,0.8480406825996064,0.7673380208513401,0.0807026617482663,True
501203,2011,1,10,1,Kolkata Knight Riders,Deccan Chargers,G Gambhir,DB Ravi Teja,Middle,0.7498443663224545,0.7547909779871985,0.0049466116647439,False
501204,2011,2,1,2,Rajasthan Royals,Delhi Capitals,R Dravid,M Morkel,Powerplay,0.6622409843288993,0.6358495881278021,0.0263913962010972,False
501205,2011,1,7,3,Royal Challengers Bengaluru,Mumbai Indians,AB de Villiers,AG Murtaza,Middle,0.4087992282810718,0.4088761941589547,7.696587788291742e-05,False
501205,2011,1,11,6,Royal Challengers Bengaluru,Mumbai Indians,TM Dilshan,AG Murtaza,Middle,0.6427011127459348,0.649766338791824,0.0070652260458892,False
501205,2011,1,12,2,Royal Challengers Bengaluru,Mumbai Indians,AB de Villiers,MM Patel,Middle,0.6567594508034196,0.6636784981015279,0.0069190472981083,False
501206,2011,2,2,5,Punjab Kings,Chennai Super Kings,PC Valthaty,R Ashwin,Powerplay,0.5477845549451114,0.546228799651018,0.0015557552940933,False
501206,2011,2,13,1,Punjab Kings,Chennai Super Kings,PC Valthaty,S Randiv,Middle,0.8731052299214328,0.8731439594883547,3.872956692185792e-05,False
501207,2011,1,12,2,Kochi Tuskers Kerala,Pune Warriors,BJ Hodge,JD Ryder,Middle,0.5130305901364419,0.5139195496620451,0.0008889595256031,False
501207,2011,2,8,1,Pune Warriors,Kochi Tuskers Kerala,M Manhas,S Sreesanth,Middle,0.5726732813984733,0.5768878646461046,0.0042145832476313,False
501207,2011,2,8,4,Pune Warriors,Kochi Tuskers Kerala,Yuvraj Singh,S Sreesanth,Middle,0.5810759863565814,0.5722009620757245,0.0088750242808569,False
501209,2011,1,6,5,Rajasthan Royals,Kolkata Knight Riders,AL Menaria,JH Kallis,Middle,0.5545186576651978,0.5636982712964853,0.0091796136312874,False
501209,2011,1,10,4,Rajasthan Royals,Kolkata Knight Riders,AL Menaria,JH Kallis,Middle,0.7736972608086261,0.7911467088911137,0.0174494480824876,False
501209,2011,2,5,4,Kolkata Knight Riders,Rajasthan Royals,G Gambhir,A Singh,Powerplay,0.7673565391319339,0.7979477046282807,0.0305911654963467,False
501209,2011,2,13,1,Kolkata Knight Riders,Rajasthan Royals,G Gambhir,SR Watson,Middle,0.8981640456986981,0.9149701447420184,0.0168060990433203,False
501209,2011,2,14,3,Kolkata Knight Riders,Rajasthan Royals,JH Kallis,SK Trivedi,Middle,0.9268783592323234,0.9323965820244894,0.0055182227921659,False
501209,2011,2,17,1,Kolkata Knight Riders,Rajasthan Royals,JH Kallis,SK Warne,Death,0.9856065315269784,0.9848761587181988,0.0007303728087794,False
501210,2011,1,0,6,Mumbai Indians,Kochi Tuskers Kerala,DJ Jacobs,RP Singh,Powerplay,0.5585488528854079,0.5592315048929452,0.0006826520075372,False
501210,2011,1,7,5,Mumbai Indians,Kochi Tuskers Kerala,SR Tendulkar,NLTC Perera,Middle,0.788796091352089,0.7926023987088439,0.0038063073567549,False
501211,2011,1,0,4,Chennai Super Kings,Royal Challengers Bengaluru,MEK Hussey,Z Khan,Powerplay,0.4955662770819371,0.4682346837635976,0.0273315933183394,False
501212,2011,1,2,5,Deccan Chargers,Punjab Kings,KC Sangakkara,P Kumar,Powerplay,0.4158523308309249,0.4718134504731771,0.0559611196422522,False
501213,2011,2,9,5,Delhi Capitals,Pune Warriors,V Sehwag,JD Ryder,Middle,0.8412878031887369,0.7522469481870818,0.089040855001655,False
501215,2011,2,9,5,Kochi Tuskers Kerala,Chennai Super Kings,PA Patel,SB Jakati,Middle,0.9260885738437252,0.9379498042905144,0.0118612304467891,True
501216,2011,1,4,2,Deccan Chargers,Delhi Capitals,KC Sangakkara,M Morkel,Powerplay,0.567575981716425,0.5803731250988248,0.0127971433823997,False
501216,2011,1,11,2,Deccan Chargers,Delhi Capitals,S Sohal,AB Dinda,Middle,0.8854528304402532,0.8872218347259502,0.0017690042856969,False
501216,2011,1,13,3,Deccan Chargers,Delhi Capitals,S Sohal,M Morkel,Middle,0.8717647210454583,0.8739116695095093,0.0021469484640509,False
501216,2011,2,0,6,Delhi Capitals,Deccan Chargers,DA Warner,DW Steyn,Powerplay,0.3630860378392989,0.3683996566581354,0.0053136188188365,False
501216,2011,2,16,2,Delhi Capitals,Deccan Chargers,Y Nagar,PP Ojha,Death,0.0907171806108314,0.1082765143827075,0.017559333771876,False
501218,2011,1,1,6,Pune Warriors,Mumbai Indians,TD Paine,SL Malinga,Powerplay,0.5243436967933948,0.5085687244815088,0.0157749723118859,False
501218,2011,2,10,1,Mumbai Indians,Pune Warriors,AT Rayudu,Yuvraj Singh,Middle,0.8301761553981633,0.8344467884971638,0.0042706330990005,False
501219,2011,1,5,6,Kochi Tuskers Kerala,Kolkata Knight Riders,BB McCullum,Iqbal Abdulla,Powerplay,0.758466118757897,0.7619439313749699,0.0034778126170728,False
